latitude,longitude,elevation,temps,temperature,freqCard,vitesseInst,distCum,tempsCum
49.456697,1.10754,118.4,2023-11-05 16:12:22+00:00,31,169,11.340143766587012,15845.894469556153,3995.0
49.456786,1.107564,119.0,2023-11-05 16:12:25+00:00,31,169,12.29768555191701,15856.142540849418,3998.0
49.456934,1.107611,120.0,2023-11-05 16:12:30+00:00,31,169,12.429949865508274,15873.406360107068,4003.0
49.456959,1.107621,120.2,2023-11-05 16:12:31+00:00,31,168,10.77671797265301,15876.399892877249,4004.0
49.457073,1.1077,121.4,2023-11-05 16:12:37+00:00,31,167,9.252307720037988,15891.82040574398,4010.0
49.45714,1.107786,122.4,2023-11-05 16:12:43+00:00,31,166,7.272858870715172,15903.941837195172,4016.0
49.457184,1.107802,122.8,2023-11-05 16:12:45+00:00,31,168,9.369276467481939,15909.146990788218,4018.0
49.457304,1.10788,123.6,2023-11-05 16:12:49+00:00,31,168,14.321146743580409,15925.059376058864,4022.0
49.45736,1.107935,123.8,2023-11-05 16:12:51+00:00,31,169,15.708754616450166,15933.786461956892,4024.0
49.457462,1.108,124.6,2023-11-05 16:12:55+00:00,31,170,12.102554638660239,15947.233744888736,4028.0
49.457637,1.108031,125.2,2023-11-05 16:12:59+00:00,31,166,17.782632590670676,15966.992225545036,4032.0
49.457706,1.108116,125.8,2023-11-05 16:13:02+00:00,31,166,14.607338607736768,15979.165007718151,4035.0
49.457734,1.108175,126.0,2023-11-05 16:13:04+00:00,31,169,13.070796872044168,15986.426561535953,4037.0
49.457752,1.108189,126.2,2023-11-05 16:13:05+00:00,31,169,9.127220264003334,15988.961900498176,4038.0
49.457787,1.108219,134.4,2023-11-05 16:13:07+00:00,31,170,9.225504300443848,15994.087180665088,4040.0
49.457808,1.108234,138.4,2023-11-05 16:13:08+00:00,31,170,10.329297700644082,15996.95643002638,4041.0
49.45783,1.108249,140.2,2023-11-05 16:13:09+00:00,31,170,10.657494845998505,15999.91684526138,4042.0
49.457878,1.108279,141.8,2023-11-05 16:13:11+00:00,31,169,11.327793088873788,16006.210063644086,4044.0
49.457902,1.108293,142.2,2023-11-05 16:13:12+00:00,31,169,11.12078647986457,16009.299170999604,4045.0
49.458064,1.108395,143.0,2023-11-05 16:13:19+00:00,31,168,10.946023688553032,16030.583105949569,4052.0
49.458085,1.108411,142.8,2023-11-05 16:13:20+00:00,31,168,10.56701795615393,16033.518388715167,4053.0
49.45823,1.108558,143.8,2023-11-05 16:13:27+00:00,31,169,11.806669144192304,16056.475800939985,4060.0
49.458312,1.108608,144.0,2023-11-05 16:13:31+00:00,31,169,9.610099176486099,16067.153688913859,4064.0
49.458375,1.10863,143.8,2023-11-05 16:13:33+00:00,31,169,13.353999684420316,16074.572577627425,4066.0
49.45854,1.108735,144.2,2023-11-05 16:13:39+00:00,31,169,13.046501588007875,16096.31674694077,4072.0
49.458681,1.108827,144.2,2023-11-05 16:13:45+00:00,31,169,11.230973838465589,16115.035036671547,4078.0
49.458781,1.108903,145.2,2023-11-05 16:13:50+00:00,31,168,10.05458994205584,16128.999744924402,4083.0
49.458813,1.108929,145.0,2023-11-05 16:13:52+00:00,31,168,8.251500747801124,16133.583912006514,4085.0
49.458989,1.109021,145.8,2023-11-05 16:13:58+00:00,31,168,13.247709115591098,16155.663427199166,4091.0
49.459003,1.109031,145.6,2023-11-05 16:13:59+00:00,31,168,6.886197236678897,16157.57625976491,4092.0
49.45904,1.109078,146.2,2023-11-05 16:14:05+00:00,31,167,3.9904811431892164,16164.227061670226,4098.0
49.459089,1.10909,146.2,2023-11-05 16:14:08+00:00,31,167,6.730283319266202,16169.835631102947,4101.0
49.459158,1.109101,146.2,2023-11-05 16:14:12+00:00,30,167,6.991124158455832,16177.603546834565,4105.0
49.459263,1.109255,147.2,2023-11-05 16:14:19+00:00,30,167,10.658222131447316,16198.327867645712,4112.0
49.459449,1.109339,147.4,2023-11-05 16:14:24+00:00,30,166,16.336829983843216,16221.017909289938,4117.0
49.459552,1.109338,147.4,2023-11-05 16:14:26+00:00,30,166,20.612647193923618,16232.469379953229,4119.0
49.459721,1.109482,148.0,2023-11-05 16:14:32+00:00,30,167,14.811508814985832,16257.155227978204,4125.0
49.459743,1.109512,148.0,2023-11-05 16:14:33+00:00,30,167,14.89110907481174,16261.291647165652,4126.0
49.459813,1.109591,148.4,2023-11-05 16:14:36+00:00,30,167,14.082912841002404,16273.027407866488,4129.0
49.459939,1.109685,148.8,2023-11-05 16:14:41+00:00,30,166,12.58401109446174,16290.50520105324,4134.0
49.460128,1.10976,149.0,2023-11-05 16:14:46+00:00,30,166,16.27660559742694,16313.111597716334,4139.0
49.460223,1.109812,149.4,2023-11-05 16:14:49+00:00,30,166,14.448874676317617,16325.152326613264,4142.0
49.460258,1.109868,149.6,2023-11-05 16:14:51+00:00,30,166,13.216840112661766,16332.495015564744,4144.0
49.460379,1.110008,150.0,2023-11-05 16:14:56+00:00,30,166,14.813437390722678,16353.06923416297,4149.0
49.460546,1.110108,149.6,2023-11-05 16:15:02+00:00,30,165,12.984726252085322,16374.710444583112,4155.0
49.460592,1.110134,149.4,2023-11-05 16:15:04+00:00,30,165,10.574343240479736,16380.585079716711,4157.0
49.46075,1.110271,149.4,2023-11-05 16:15:11+00:00,30,165,11.957696605987994,16403.836156450576,4164.0
49.460872,1.110398,150.0,2023-11-05 16:15:18+00:00,30,165,10.069831115705043,16423.416383620002,4171.0
49.460989,1.11054,149.8,2023-11-05 16:15:25+00:00,30,165,10.520951829617081,16443.873789955367,4178.0
49.46109,1.110694,149.8,2023-11-05 16:15:31+00:00,30,167,12.28627979018511,16464.350922939007,4184.0
49.461242,1.11091,150.4,2023-11-05 16:15:39+00:00,30,167,13.215198566485192,16493.71803086453,4192.0
49.461265,1.110932,150.6,2023-11-05 16:15:40+00:00,30,167,12.73941738092375,16497.256757914787,4193.0
49.46129,1.110951,150.6,2023-11-05 16:15:41+00:00,30,167,12.568231835077807,16500.747933424533,4194.0
49.46145,1.11109,151.8,2023-11-05 16:15:47+00:00,30,167,14.138860207473448,16524.31270043699,4200.0
49.461517,1.111179,152.2,2023-11-05 16:15:50+00:00,30,164,14.863550756715798,16536.69899273425,4203.0
49.461549,1.11123,152.2,2023-11-05 16:15:52+00:00,30,160,12.050037895308881,16543.393458231643,4205.0
49.461584,1.111274,152.4,2023-11-05 16:15:54+00:00,30,158,11.252216303562166,16549.6446895114,4207.0
49.461737,1.111464,152.6,2023-11-05 16:16:01+00:00,30,157,13.949178211168416,16576.76809158867,4214.0
49.461863,1.111596,152.6,2023-11-05 16:16:08+00:00,30,157,10.434522718134973,16597.05744131838,4221.0
49.461893,1.111609,152.8,2023-11-05 16:16:09+00:00,30,157,13.08601791276286,16600.692446294146,4222.0
49.462072,1.111742,152.6,2023-11-05 16:16:14+00:00,30,157,17.85147188326492,16625.486157243125,4227.0
49.462339,1.111958,152.2,2023-11-05 16:16:22+00:00,30,157,17.18255843882168,16663.669620440505,4235.0
49.462451,1.112118,152.6,2023-11-05 16:16:28+00:00,30,157,13.02934072428654,16685.385188314318,4241.0
49.46257,1.112309,152.6,2023-11-05 16:16:35+00:00,30,157,12.868323757353012,16710.406928953616,4248.0
49.462762,1.112518,152.6,2023-11-05 16:16:43+00:00,30,157,14.199704857092545,16741.961828636046,4256.0
49.462929,1.112631,152.2,2023-11-05 16:16:50+00:00,30,156,11.529388549379656,16764.38008414873,4263.0
49.463112,1.112771,152.6,2023-11-05 16:16:57+00:00,30,156,13.174679081019212,16789.997515695155,4270.0
49.463162,1.112815,152.6,2023-11-05 16:16:59+00:00,31,156,13.32929209847237,16797.402677972084,4272.0
49.463186,1.112836,152.6,2023-11-05 16:17:00+00:00,31,153,12.764433834359538,16800.948354037184,4273.0
49.463285,1.112905,152.6,2023-11-05 16:17:04+00:00,31,157,12.074880956588261,16814.364888433392,4277.0
49.463342,1.112956,152.6,2023-11-05 16:17:07+00:00,31,156,10.20466259383858,16822.868773928258,4280.0
49.46353,1.113055,153.0,2023-11-05 16:17:14+00:00,31,156,12.148708421206383,16846.491262525047,4287.0
49.463551,1.113075,152.6,2023-11-05 16:17:15+00:00,31,156,11.607601765108635,16849.715596348688,4288.0
49.463729,1.113188,152.6,2023-11-05 16:17:21+00:00,31,156,14.06463101925844,16873.15664804745,4294.0
49.463756,1.113214,152.8,2023-11-05 16:17:22+00:00,31,156,15.003172601159754,16877.324195992216,4295.0
49.463842,1.113437,153.2,2023-11-05 16:17:29+00:00,31,156,13.667589483139743,16903.900064431655,4302.0
49.463865,1.113673,153.6,2023-11-05 16:17:36+00:00,30,156,13.55980343123946,16930.266348881287,4309.0
49.463874,1.113693,153.8,2023-11-05 16:17:37+00:00,30,156,8.779023210346958,16932.704966439716,4310.0
49.463993,1.113784,154.8,2023-11-05 16:17:42+00:00,30,157,11.992134062712038,16949.360708193482,4315.0
49.464032,1.113793,155.0,2023-11-05 16:17:43+00:00,30,157,16.01919976859982,16953.810485906983,4316.0
49.464226,1.113866,155.0,2023-11-05 16:17:48+00:00,30,158,16.592162399845016,16976.855155906767,4321.0
49.464324,1.113998,154.4,2023-11-05 16:17:53+00:00,30,154,13.16119309001804,16995.134590754016,4326.0
49.464382,1.114039,154.6,2023-11-05 16:17:55+00:00,30,156,14.214556860782002,17003.031566787784,4328.0
49.464496,1.114251,154.0,2023-11-05 16:18:02+00:00,31,157,13.764494392398406,17029.79586143967,4335.0
49.464541,1.11432,153.8,2023-11-05 16:18:04+00:00,31,156,16.486933979115886,17038.955269205846,4337.0
49.46464,1.114479,153.6,2023-11-05 16:18:09+00:00,31,157,14.994662434530076,17059.781189253805,4342.0
49.464789,1.114607,154.6,2023-11-05 16:18:16+00:00,31,157,11.231852946075781,17081.62090331562,4349.0
49.464838,1.114681,154.0,2023-11-05 16:18:22+00:00,31,157,5.920952775338617,17091.489157941185,4355.0
49.464912,1.114758,154.6,2023-11-05 16:18:28+00:00,31,157,7.124336180097888,17103.36305157468,4361.0
49.464956,1.114829,154.8,2023-11-05 16:18:31+00:00,31,157,11.144940940799744,17112.65050235868,4364.0
49.464977,1.114894,154.8,2023-11-05 16:18:34+00:00,31,156,9.114457335699711,17120.24588347176,4367.0
49.465142,1.115086,155.6,2023-11-05 16:18:41+00:00,31,156,14.475922510718966,17148.393510575937,4374.0
49.465348,1.115357,155.0,2023-11-05 16:18:49+00:00,31,157,17.032013073306143,17186.242428516616,4382.0
49.465398,1.11539,155.2,2023-11-05 16:18:50+00:00,31,157,23.978216713113138,17192.903044270257,4383.0
49.465557,1.115535,154.6,2023-11-05 16:18:56+00:00,31,156,14.35522234887715,17216.82841485172,4389.0
49.465699,1.115732,154.6,2023-11-05 16:19:04+00:00,31,155,12.150550337511824,17243.82963782397,4397.0
49.465884,1.1159,154.0,2023-11-05 16:19:10+00:00,31,154,16.670699893841594,17271.614137647037,4403.0
49.465979,1.11599,154.0,2023-11-05 16:19:13+00:00,31,154,17.459753091058086,17286.163931889587,4406.0
49.466148,1.116144,154.6,2023-11-05 16:19:19+00:00,31,155,15.252693316633682,17311.58508741731,4412.0
49.466148,1.116144,155.0,2023-11-05 16:19:27+00:00,31,155,0.0,17311.58508741731,4420.0
49.466416,1.116339,155.0,2023-11-05 16:19:31+00:00,31,155,33.16436202253018,17348.434378553455,4424.0
49.46653,1.116365,154.8,2023-11-05 16:19:37+00:00,31,156,7.799627909723134,17361.433758402993,4430.0
49.466786,1.11643,154.4,2023-11-05 16:19:43+00:00,31,157,17.618345367523688,17390.797667348867,4436.0
49.467049,1.116547,154.2,2023-11-05 16:19:51+00:00,31,156,14.401106917081064,17422.800127164603,4444.0
49.467072,1.116555,154.2,2023-11-05 16:19:52+00:00,31,157,9.746333154440622,17425.507441929723,4445.0
49.467124,1.116669,153.8,2023-11-05 16:19:56+00:00,31,156,12.539005859237779,17439.43967066221,4449.0
49.467156,1.116728,153.4,2023-11-05 16:19:58+00:00,31,156,13.433405596991078,17446.90267377165,4451.0
49.467246,1.116947,154.0,2023-11-05 16:20:04+00:00,31,157,15.796276365619523,17473.22980104768,4457.0
49.46733,1.117255,154.8,2023-11-05 16:20:11+00:00,31,157,18.256327875261313,17508.72821636069,4464.0
49.467375,1.117304,155.0,2023-11-05 16:20:13+00:00,31,156,13.314516660383822,17516.125170060903,4466.0
49.46744,1.1174,155.8,2023-11-05 16:20:16+00:00,31,157,15.468779621317006,17529.015819745335,4469.0
49.467447,1.117526,155.8,2023-11-05 16:20:20+00:00,31,158,12.62894141243387,17543.04797687026,4473.0
49.467581,1.117718,155.2,2023-11-05 16:20:28+00:00,31,157,11.714936562657176,17569.081169231722,4481.0
49.467596,1.117732,155.2,2023-11-05 16:20:29+00:00,31,155,8.212669713430692,17571.362466374343,4482.0
49.467696,1.117862,155.0,2023-11-05 16:20:35+00:00,31,157,10.941620319297726,17589.598500239837,4488.0
49.467712,1.117891,154.8,2023-11-05 16:20:36+00:00,31,157,13.257801091468663,17593.281222765247,4489.0
49.467887,1.118065,154.6,2023-11-05 16:20:42+00:00,31,157,16.462919771663522,17620.719422384685,4495.0
49.468011,1.118238,155.2,2023-11-05 16:20:48+00:00,31,155,14.199767202802745,17644.385701056024,4501.0
49.46804,1.118312,156.0,2023-11-05 16:20:50+00:00,31,155,15.907499003970502,17653.223200502674,4503.0
49.468103,1.118397,156.8,2023-11-05 16:20:54+00:00,30,156,10.587436086626298,17664.987018376705,4507.0
49.468244,1.118537,156.6,2023-11-05 16:21:01+00:00,30,157,11.361661302148292,17687.079137575325,4514.0
49.468418,1.118611,156.6,2023-11-05 16:21:07+00:00,30,155,12.612939268781405,17708.100703023294,4520.0
49.468572,1.118724,156.6,2023-11-05 16:21:13+00:00,30,155,12.74205841099282,17729.337467041616,4526.0
49.468648,1.118861,156.6,2023-11-05 16:21:19+00:00,30,155,10.451972518002533,17746.757421238286,4532.0
49.46882,1.118988,156.6,2023-11-05 16:21:25+00:00,30,155,14.262724374981415,17770.528628529923,4538.0
49.468975,1.119223,156.6,2023-11-05 16:21:32+00:00,30,154,16.097704711897276,17801.82972102528,4545.0
49.469078,1.119212,156.6,2023-11-05 16:21:38+00:00,30,155,6.909619857413331,17813.34575412097,4551.0
49.469212,1.119304,156.6,2023-11-05 16:21:44+00:00,30,155,10.84292145216581,17831.41728987458,4557.0
49.46935,1.119404,156.6,2023-11-05 16:21:50+00:00,30,155,11.368681350730975,17850.365092125798,4563.0
49.469533,1.119543,156.4,2023-11-05 16:21:57+00:00,31,155,13.139987417146607,17875.915067659138,4570.0
49.469586,1.119605,156.4,2023-11-05 16:21:59+00:00,31,156,16.324174726561544,17884.98405361834,4572.0
49.46969,1.119761,156.2,2023-11-05 16:22:06+00:00,31,155,10.721089925721738,17905.8306173628,4579.0
49.469708,1.119768,156.2,2023-11-05 16:22:08+00:00,31,156,3.864914106682025,17907.977791866513,4581.0
49.469726,1.119747,156.2,2023-11-05 16:22:10+00:00,31,155,5.535451755900763,17911.053042842013,4583.0
49.46977,1.119578,156.0,2023-11-05 16:22:16+00:00,31,156,11.650901197447164,17930.471211504424,4589.0
49.469837,1.119325,155.8,2023-11-05 16:22:23+00:00,31,156,14.966592951226355,17959.5729200207,4596.0
49.469892,1.119066,155.8,2023-11-05 16:22:30+00:00,31,155,15.141310062262416,17989.014356252876,4603.0
49.469991,1.118805,155.6,2023-11-05 16:22:36+00:00,31,155,18.623266277760948,18020.053133382477,4609.0
49.470047,1.118717,155.6,2023-11-05 16:22:38+00:00,31,156,20.876037285727197,18031.65093187455,4611.0
49.470151,1.118473,155.6,2023-11-05 16:22:44+00:00,31,155,17.695454582715218,18061.143356179073,4617.0
49.470181,1.118395,155.6,2023-11-05 16:22:46+00:00,31,156,16.72626339439334,18070.435724731513,4619.0
49.470206,1.118161,155.6,2023-11-05 16:22:52+00:00,31,155,15.70057964719092,18096.60335747683,4625.0
49.470232,1.117863,155.6,2023-11-05 16:23:00+00:00,31,155,14.967864729182306,18129.865279097234,4633.0
49.470291,1.117614,154.4,2023-11-05 16:23:07+00:00,31,155,14.633425759465043,18158.319162518415,4640.0
49.470351,1.117396,153.8,2023-11-05 16:23:13+00:00,31,154,15.084913354106192,18183.46068477526,4646.0
49.470376,1.117106,154.4,2023-11-05 16:23:20+00:00,31,155,16.645414455892574,18215.826768439492,4653.0
49.470377,1.117061,154.6,2023-11-05 16:23:21+00:00,31,155,18.018023674329473,18220.831775015697,4654.0
49.47042,1.116811,154.4,2023-11-05 16:23:27+00:00,31,155,16.924067675453884,18249.038554474788,4660.0
49.470466,1.116641,153.2,2023-11-05 16:23:31+00:00,31,155,17.624416562336624,18268.621239544053,4664.0
49.47052,1.116508,153.2,2023-11-05 16:23:34+00:00,31,157,19.1531786062618,18284.582221715937,4667.0
49.470542,1.116271,154.2,2023-11-05 16:23:40+00:00,30,155,15.879871180104306,18311.048673682777,4673.0
49.47055,1.116182,154.6,2023-11-05 16:23:42+00:00,30,155,17.88521962524004,18320.98490680791,4675.0
49.470589,1.115967,155.4,2023-11-05 16:23:47+00:00,30,155,17.4937671481079,18345.281805624727,4680.0
49.470603,1.115884,155.4,2023-11-05 16:23:49+00:00,30,156,16.847098947652295,18354.641305040088,4682.0
49.470652,1.115627,155.8,2023-11-05 16:23:56+00:00,30,156,14.961435738122187,18383.732985641993,4689.0
49.470705,1.115349,155.8,2023-11-05 16:24:03+00:00,30,156,16.183923901094463,18415.201726560786,4696.0
49.470717,1.115312,155.6,2023-11-05 16:24:04+00:00,30,157,15.570376238785977,18419.526831071562,4697.0
49.470813,1.11513,155.4,2023-11-05 16:24:10+00:00,30,157,13.72757244899404,18442.406118486553,4703.0
49.470902,1.11492,155.8,2023-11-05 16:24:16+00:00,30,156,15.216439734807809,18467.7668513779,4709.0
49.471007,1.114682,155.4,2023-11-05 16:24:23+00:00,30,156,14.875477676560768,18496.691391304546,4716.0
49.471018,1.114656,155.0,2023-11-05 16:24:24+00:00,30,157,11.300669086956137,18499.830466050924,4717.0
49.47105,1.114587,154.4,2023-11-05 16:24:26+00:00,30,157,15.222802545690142,18508.287578576306,4719.0
49.471099,1.114491,153.8,2023-11-05 16:24:29+00:00,30,156,14.381236639182772,18520.27194244229,4722.0
49.471187,1.114254,153.4,2023-11-05 16:24:37+00:00,30,156,12.649755644016906,18548.382510540105,4730.0
49.471228,1.114169,153.2,2023-11-05 16:24:40+00:00,30,155,12.591923182969815,18558.875779859245,4733.0
49.47133,1.114052,152.0,2023-11-05 16:24:45+00:00,30,155,12.425888611607817,18576.13395848648,4738.0
49.471457,1.113847,151.0,2023-11-05 16:24:52+00:00,30,155,13.789752330670144,18602.947365796117,4745.0
49.471466,1.113821,151.0,2023-11-05 16:24:53+00:00,30,154,11.013532386812177,18606.006680348008,4746.0
49.471524,1.113677,149.8,2023-11-05 16:24:58+00:00,30,154,12.428380429925632,18623.268319834016,4751.0
49.471539,1.113616,149.2,2023-11-05 16:25:00+00:00,30,154,12.572780718445898,18630.25319801093,4753.0
49.471555,1.11356,148.8,2023-11-05 16:25:02+00:00,30,154,11.656796359094217,18636.729195988206,4755.0
49.471661,1.113447,148.6,2023-11-05 16:25:06+00:00,30,154,15.503864000157476,18653.955711543935,4759.0
49.471886,1.113299,148.6,2023-11-05 16:25:10+00:00,30,154,26.947972404374323,18683.89790310435,4763.0
49.471886,1.113299,148.6,2023-11-05 16:25:11+00:00,30,154,0.0,18683.89790310435,4764.0
49.471993,1.11309,148.0,2023-11-05 16:25:17+00:00,30,153,15.664379563896405,18710.00520237751,4770.0
49.472018,1.11306,147.8,2023-11-05 16:25:18+00:00,30,153,15.631073676810347,18714.347167287735,4771.0
49.472096,1.112932,147.8,2023-11-05 16:25:22+00:00,30,152,14.999870278870233,18731.013689819814,4775.0
49.472205,1.112742,147.6,2023-11-05 16:25:28+00:00,30,152,14.61337698747346,18755.36931813227,4781.0
49.472226,1.112537,147.8,2023-11-05 16:25:34+00:00,30,152,13.748523188261142,18778.28352344604,4787.0
49.472282,1.112338,147.2,2023-11-05 16:25:40+00:00,30,153,13.792158311071196,18801.27045396449,4793.0
49.472341,1.112212,146.6,2023-11-05 16:25:44+00:00,30,152,13.922966948399056,18816.74041724049,4797.0
49.472401,1.112135,146.2,2023-11-05 16:25:47+00:00,30,152,13.024437412553654,18827.594115084285,4800.0
49.472445,1.112108,145.4,2023-11-05 16:25:49+00:00,30,152,10.3311020529277,18833.3336162248,4802.0
49.47251,1.112034,145.8,2023-11-05 16:25:52+00:00,30,152,13.141315593403897,18844.28471255264,4805.0
49.472594,1.111925,146.6,2023-11-05 16:25:56+00:00,30,153,13.77059158458766,18859.585369868848,4809.0
49.472653,1.111821,146.8,2023-11-05 16:26:00+00:00,30,153,11.96547743096527,18872.880344792142,4813.0
49.472772,1.111604,147.2,2023-11-05 16:26:08+00:00,30,154,12.383164255950518,18900.398487583145,4821.0
49.472879,1.111434,147.6,2023-11-05 16:26:14+00:00,30,155,13.400759831400112,18922.733087302146,4827.0
49.472961,1.111208,148.0,2023-11-05 16:26:21+00:00,30,155,13.74813696197071,18949.46557583931,4834.0
49.473095,1.110982,148.4,2023-11-05 16:26:28+00:00,30,156,15.024271473429444,18978.679437037645,4841.0
49.473238,1.110786,148.0,2023-11-05 16:26:34+00:00,30,156,16.18588468087781,19005.655911505775,4847.0
49.473344,1.110597,148.4,2023-11-05 16:26:40+00:00,30,157,14.456623488258538,19029.750283986206,4853.0
49.473386,1.110529,148.6,2023-11-05 16:26:42+00:00,30,157,15.996221339397076,19038.637073619204,4855.0
49.473447,1.110426,149.0,2023-11-05 16:26:46+00:00,30,158,11.979243646542388,19051.947344337583,4859.0
49.473505,1.110267,149.0,2023-11-05 16:26:52+00:00,30,162,11.291484956476488,19070.766485931712,4865.0
49.473631,1.110085,149.6,2023-11-05 16:26:59+00:00,30,159,12.657882529206205,19095.379035294056,4872.0
49.473648,1.11006,149.8,2023-11-05 16:27:00+00:00,30,158,12.101377256134823,19098.740528976316,4873.0
49.47378,1.109868,150.6,2023-11-05 16:27:07+00:00,30,158,13.323404100602227,19124.64714806082,4880.0
49.473806,1.109839,150.6,2023-11-05 16:27:08+00:00,30,160,15.589922543733305,19128.977682100747,4881.0
49.473851,1.10978,150.8,2023-11-05 16:27:10+00:00,30,160,14.850655353986516,19137.228046186294,4883.0
49.47387,1.109746,150.8,2023-11-05 16:27:11+00:00,30,163,15.59052999790254,19141.55874896349,4884.0
49.473896,1.109712,150.8,2023-11-05 16:27:12+00:00,30,160,17.132476766814438,19146.317770287606,4885.0
49.473954,1.109622,151.4,2023-11-05 16:27:15+00:00,30,161,14.28599218384492,19158.22276377414,4888.0
49.474009,1.109538,152.2,2023-11-05 16:27:18+00:00,30,161,13.39656916881619,19169.386571414823,4891.0
49.474055,1.109436,152.8,2023-11-05 16:27:22+00:00,30,162,11.197366321180123,19181.828089549468,4895.0
49.474083,1.109364,153.2,2023-11-05 16:27:25+00:00,30,162,10.307893723399497,19190.418000985635,4898.0
49.474168,1.109227,154.0,2023-11-05 16:27:30+00:00,30,160,12.907181113304244,19208.34464142078,4903.0
49.474218,1.109138,154.4,2023-11-05 16:27:33+00:00,30,162,13.620761712740805,19219.695276181395,4906.0
49.474296,1.109,154.8,2023-11-05 16:27:38+00:00,30,159,12.690441538598048,19237.320889429448,4911.0
49.474409,1.108782,155.4,2023-11-05 16:27:45+00:00,30,160,14.04124625309306,19264.62331269935,4918.0
49.474423,1.108753,155.2,2023-11-05 16:27:46+00:00,30,160,12.890254240375072,19268.203938877232,4919.0
49.474454,1.10869,155.6,2023-11-05 16:27:48+00:00,30,160,14.052871943445302,19276.011089956923,4921.0
49.474534,1.108511,156.4,2023-11-05 16:27:54+00:00,30,161,13.080369977675483,19297.81170658638,4927.0
49.474544,1.10848,156.6,2023-11-05 16:27:55+00:00,30,161,13.038796453081508,19301.433594490016,4928.0
49.474646,1.108333,156.8,2023-11-05 16:28:00+00:00,30,160,14.323668037206529,19321.327577875025,4933.0
49.474737,1.10811,157.2,2023-11-05 16:28:07+00:00,30,161,13.773022925821861,19348.108455786347,4940.0
49.474802,1.107892,157.4,2023-11-05 16:28:14+00:00,30,162,13.008696608010773,19373.403143635256,4947.0
49.474889,1.107683,157.6,2023-11-05 16:28:21+00:00,30,162,12.945665491379081,19398.575270979603,4954.0
49.474972,1.107497,157.4,2023-11-05 16:28:27+00:00,30,163,13.588399179135246,19421.22260294483,4960.0
49.475074,1.107286,158.4,2023-11-05 16:28:34+00:00,30,163,13.401675632236143,19447.281416674177,4967.0
49.475153,1.107062,158.8,2023-11-05 16:28:42+00:00,30,163,11.884844719069708,19473.692182716553,4975.0
49.475169,1.107033,159.0,2023-11-05 16:28:43+00:00,30,163,13.257812442046285,19477.3749083949,4976.0
49.475276,1.106858,159.2,2023-11-05 16:28:49+00:00,30,163,13.684252230348713,19500.18199544548,4982.0
49.475319,1.106737,160.0,2023-11-05 16:28:53+00:00,30,163,12.850757404647652,19514.460614783977,4986.0
49.475377,1.106618,160.6,2023-11-05 16:28:57+00:00,30,163,13.247714074027977,19529.180297088453,4990.0
49.4754,1.106544,161.2,2023-11-05 16:28:59+00:00,30,163,15.50982326399757,19537.796865568453,4992.0
49.475483,1.106363,161.6,2023-11-05 16:29:05+00:00,30,161,13.284455255401731,19559.937624327456,4998.0
49.475528,1.106269,162.0,2023-11-05 16:29:08+00:00,30,164,13.90548152137272,19571.52552559527,5001.0
49.475539,1.106238,162.2,2023-11-05 16:29:09+00:00,30,164,13.167158157153816,19575.18306952781,5002.0
49.475581,1.106206,162.4,2023-11-05 16:29:10+00:00,30,164,21.13404574927697,19581.053637791498,5003.0
49.475634,1.106108,163.4,2023-11-05 16:29:13+00:00,30,164,14.865731432107003,19593.441747318255,5006.0
49.47572,1.105921,163.8,2023-11-05 16:29:18+00:00,30,165,16.478093004192502,19616.327987601857,5011.0
49.475802,1.105675,164.2,2023-11-05 16:29:25+00:00,30,165,14.828430919708582,19645.16104772351,5018.0
49.47581,1.105644,164.4,2023-11-05 16:29:26+00:00,30,165,12.815759759905578,19648.72098099015,5019.0
49.475819,1.105614,164.4,2023-11-05 16:29:27+00:00,30,165,12.537625734986037,19652.203654805424,5020.0
49.47593,1.105389,165.0,2023-11-05 16:29:34+00:00,30,166,14.346887073079126,19680.100379669744,5027.0
49.475972,1.105325,165.0,2023-11-05 16:29:36+00:00,29,165,15.320818192085703,19688.611945332013,5029.0
49.476033,1.105202,165.4,2023-11-05 16:29:40+00:00,29,165,13.739382354932133,19703.87792572638,5033.0
49.476091,1.105041,165.2,2023-11-05 16:29:45+00:00,29,164,13.700322942129853,19722.906152034895,5038.0
49.476145,1.104808,165.6,2023-11-05 16:29:52+00:00,30,164,13.677361080004442,19749.50102080157,5045.0
49.476176,1.104594,165.0,2023-11-05 16:29:58+00:00,30,164,14.42639713193394,19773.54501602146,5051.0
49.476257,1.104396,164.4,2023-11-05 16:30:04+00:00,30,164,14.27221531996372,19797.332041554735,5057.0
49.47632,1.104281,164.4,2023-11-05 16:30:08+00:00,30,164,13.121918112336706,19811.911950568443,5061.0
49.476353,1.104181,164.6,2023-11-05 16:30:11+00:00,30,164,14.050911247625374,19823.621043274798,5064.0
49.476413,1.10388,164.6,2023-11-05 16:30:19+00:00,30,164,15.357557929538729,19857.748949784884,5072.0
49.476491,1.103613,164.0,2023-11-05 16:30:26+00:00,30,164,15.906616688385013,19888.67848223452,5079.0
49.476498,1.103579,163.8,2023-11-05 16:30:27+00:00,30,164,13.895613352725226,19892.5383748325,5080.0
49.47656,1.103361,163.4,2023-11-05 16:30:33+00:00,30,164,15.120861131577815,19917.739810051797,5086.0
49.476616,1.103127,164.0,2023-11-05 16:30:39+00:00,30,164,16.0524430946308,19944.49388187618,5092.0
